"측정일자","도로변구분","측정소명","미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20230622","일반도로","영등포로","20","0.0222","0.0226","0.42","0.0026"
"20230622","일반도로","청계천로","25","0.024","0.0156","0.37","0.0032"
"20230622","경계","세곡","23","0.024","0.0117","0.38","0.0027"
"20230622","일반도로","도산대로","20","0.0254","0.0145","0.43","0.0019"
"20230621","고공","남산","5","0.0269","0.0077","0.33","0.0022"
"20230621","중앙차로","동작대로","14","0.0166","0.0239","0.42","0.0032"
"20230621","입체","올림픽공원","11","0.023","0.0104","0.3","0.0022"
"20230621","경계","행주","11","0.0262","0.0094","0.39","0.0018"
"20230621","일반도로","도산대로","10","0.018","0.0157","0.49","0.0019"
"20230621","일반도로","화랑로","14","0.0155","0.0211","0.39","0.0024"
"20230621","고공","관악산","4","0.0327","0.0067","0.25","0.0019"
"20230621","일반도로","천호대로","14","0.0159","0.0202","0.38","0.0023"
"20230621","일반도로","한강대로","11","0.0215","0.0166","0.45","0.0033"
"20230621","중앙차로","강남대로","9","0.0142","0.0222","0.41","0.0027"
"20230621","경계","항동","7","0.0231","0.0071","0.54","0.0034"
"20230621","입체","마포아트센터","12","0.0247","0.0109","0.29","0.0023"
"20230621","고공","북한산","6","0.0269","0.0042","0.48","0.0021"
"20230621","중앙차로","공항대로","15","0.0175","0.0211","0.35","0.0023"
"20230621","입체","자연사박물관","6","0.0268","0.0082","0.42","0.0023"
"20230621","일반도로","시흥대로","13","0.0118","0.0286","0.43","0.0025"
"20230621","전용차로","정릉로","20","0.0162","0.022","0.39","0.0026"
"20230621","입체","서울숲","10","0.0211","0.0094","0.4","0.002"
"20230621","전용차로","강변북로","8","0.0188","0.0136","0.39","0.0027"
"20230621","일반도로","청계천로","14","0.0182","0.0158","0.39","0.0032"
"20230621","일반도로","홍릉로","12","0.0189","0.0177","0.36","0.0027"
"20230621","일반도로","영등포로","12","0.017","0.0186","0.39","0.0023"
"20230621","일반도로","종로","10","0.0174","0.0156","0.44","0.003"
"20230621","경계","세곡","11","0.0165","0.0155","0.4","0.0027"
"20230621","일반도로","신촌로","14","0.0154","0.0143","0.37","0.0025"
"20230620","중앙차로","동작대로","36","0.0315","0.0356","0.5","0.0039"
"20230620","경계","세곡","36","0.0334","0.0204","0.44","0.0032"
"20230620","입체","마포아트센터","40","0.0388","0.0202","0.38","0.0031"
"20230620","중앙차로","공항대로","46","0.0284","0.0395","0.5","0.0035"
"20230620","일반도로","영등포로","36","0.0311","0.031","0.5","0.0032"
"20230620","입체","서울숲","41","0.0351","0.0176","0.47","0.0025"
"20230620","일반도로","한강대로","46","0.0384","0.025","0.55","0.0038"
"20230620","일반도로","도산대로","39","0.0313","0.0246","0.58","0.0025"
"20230620","일반도로","천호대로","37","0.0371","0.0251","0.42","0.0028"
"20230620","전용차로","강변북로","33","0.0282","0.0322","0.49","0.0032"
"20230620","경계","항동","27","0.0255","0.0152","0.62","0.0038"
"20230620","중앙차로","강남대로","40","0.0222","0.0358","0.42","0.0031"
"20230620","고공","관악산","30","0.0577","0.008","0.24","0.0023"
"20230620","일반도로","종로","39","0.0252","0.0326","0.65","0.0039"
"20230620","고공","남산","32","0.0463","0.0133","0.36","0.0029"
"20230620","일반도로","시흥대로","39","0.0179","0.0485","0.54","0.0033"
"20230620","전용차로","정릉로","48","0.0265","0.035","0.52","0.0032"
"20230620","입체","자연사박물관","33","0.04","0.0164","0.59","0.003"
"20230620","경계","행주","38","0.0307","0.0279","0.59","0.0025"
"20230620","일반도로","화랑로","44","0.0219","0.0385","0.55","0.003"
"20230620","일반도로","청계천로","49","0.0266","0.0299","0.62","0.004"
"20230620","일반도로","홍릉로","37","0.0386","0.0256","0.44","0.0038"
"20230620","입체","올림픽공원","32","0.039","0.0158","0.33","0.0026"
"20230620","고공","북한산","24","0.033","0.0095","0.61","0.0022"
"20230620","일반도로","신촌로","38","0.0322","0.0237","0.45","0.0031"
"20230619","고공","북한산","35","0.0595","0.0071","0.62","0.0022"
"20230619","전용차로","정릉로","50","0.0473","0.0335","0.51","0.0029"
"20230619","입체","서울숲","48","0.0587","0.0155","0.61","0.0025"
"20230619","입체","마포아트센터","53","0.0676","0.0166","0.43","0.003"
"20230619","일반도로","화랑로","48","0.0403","0.0383","0.53","0.0028"
"20230619","입체","자연사박물관","45","0.0724","0.0119","0.54","0.003"
"20230619","일반도로","영등포로","46","0.0538","0.035","0.55","0.003"
"20230619","경계","세곡","48","0.0556","0.0185","0.53","0.0032"
"20230619","일반도로","천호대로","43","0.0463","0.0325","0.51","0.0027"
"20230619","일반도로","도산대로","48","0.0475","0.03","0.75","0.0024"
"20230619","중앙차로","강남대로","45","0.0428","0.0389","0.48","0.003"
"20230619","일반도로","시흥대로","49","0.0364","0.0582","0.6","0.0035"
"20230619","입체","올림픽공원","41","0.0571","0.0162","0.46","0.0025"
"20230619","일반도로","홍릉로","46","0.0528","0.0269","0.48","0.0033"
"20230619","일반도로","종로","46","0.0471","0.0299","0.61","0.0036"
"20230619","경계","행주","41","0.0637","0.0175","0.57","0.0024"
"20230619","중앙차로","공항대로","48","0.0604","0.0343","0.46","0.0034"
"20230619","전용차로","강변북로","45","0.041","0.0424","0.59","0.003"
