"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"202307101700","중랑구","0.0194","0.0811","0.33","0.0027","40","31"
"202307101700","영등포구","0.0117","0.0701","0.34","0.0024","29","16"
"202307101700","서초구","0.0184","0.0639","0.32","0.0029","47","12"
"202307101700","성북구","0.0121","0.0766","0.34","0.003","29","23"
"202307101700","양천구","","","","","",""
"202307101700","강동구","0.0121","0.0729","0.33","0.0023","39","22"
"202307101700","은평구","0.0129","0.0586","0.52","0.0026","32","21"
"202307101700","용산구","0.0156","0.0775","0.36","0.0033","42","32"
"202307101700","동작구","0.0081","0.0752","0.26","0.0028","33","19"
"202307101700","송파구","0.0111","0.0905","0.35","0.0027","43","17"
"202307101700","강남구","0.0126","0.0791","0.31","0.0026","37","25"
"202307101700","동대문구","0.0091","0.0819","0.36","0.0031","42","25"
"202307101700","구로구","0.0073","0.0615","0.24","0.0024","32","17"
"202307101700","강북구","0.0095","0.087","0.36","0.0026","40","28"
"202307101700","강서구","0.0108","0.0695","0.34","0.003","32","18"
"202307101700","도봉구","0.0076","0.0884","0.33","0.0029","33","24"
"202307101700","마포구","","","","","",""
"202307101700","성동구","0.0136","0.0798","0.31","0.0028","39","34"
"202307101700","관악구","0.0086","0.0709","0.32","0.0027","36","15"
"202307101700","중구","0.0163","0.068","0.35","0.0025","29","21"
"202307101700","금천구","0.0103","0.0618","0.35","0.0026","29","13"
"202307101700","노원구","0.0124","0.092","0.36","0.0025","43","28"
"202307101700","광진구","0.0107","0.081","0.28","0.0031","38","25"
"202307101600","광진구","0.0099","0.0868","0.32","0.0032","39","28"
"202307101600","동작구","0.0075","0.0879","0.28","0.0027","36","24"
"202307101600","서대문구","0.0103","0.096","0.29","0.003","30","18"
"202307101600","노원구","0.0111","0.0964","0.37","0.0023","31","23"
"202307101600","구로구","0.0067","0.0692","0.24","0.0026","33","20"
"202307101600","금천구","0.0106","0.0661","0.34","0.0026","38","22"
"202307101600","도봉구","0.0084","0.1012","0.33","0.0029","26","17"
"202307101600","서초구","0.0197","0.0743","0.34","0.0029","51","22"
"202307101600","강동구","0.0125","0.0747","0.38","0.0024","37","27"
"202307101600","마포구","","","","","",""
"202307101600","동대문구","0.0106","0.0888","0.38","0.0033","40","26"
"202307101600","강북구","0.0089","0.1052","0.36","0.0025","33","22"
"202307101600","강서구","0.0092","0.0783","0.34","0.0028","41","20"
"202307101600","성동구","0.0133","0.0897","0.32","0.0029","38","29"
"202307101600","은평구","0.0124","0.0791","0.54","0.0027","35","24"
"202307101600","관악구","0.0087","0.0826","0.34","0.003","39","22"
"202307101600","강남구","0.0111","0.0884","0.33","0.0029","39","27"
"202307101600","중랑구","0.0175","0.087","0.36","0.0025","39","30"
"202307101600","중구","0.0156","0.0812","0.35","0.0029","28","23"
"202307101600","종로구","0.0136","0.0896","0.41","0.0031","34","24"
"202307101600","양천구","","","","","",""
"202307101600","성북구","0.0108","0.0868","0.33","0.0032","24","18"
"202307101600","송파구","0.0096","0.0893","0.38","0.0026","42","27"
"202307101600","영등포구","0.0102","0.081","0.34","0.0028","34","21"
"202307101600","용산구","0.0182","0.0901","0.39","0.0028","36","26"
"202307101500","중랑구","0.0172","0.0922","0.4","0.0022","42","29"
"202307101500","구로구","0.0059","0.0757","0.26","0.0028","30","20"
"202307101500","서초구","","","","","",""
"202307101500","동대문구","0.0105","0.0932","0.43","0.0031","38","26"
"202307101500","강서구","0.0096","0.096","0.38","0.0029","31","21"
"202307101500","은평구","0.0117","0.0721","0.51","0.0026","27","22"
"202307101500","양천구","","","","","",""
"202307101500","용산구","0.0157","0.0968","0.44","0.0031","38","33"
"202307101500","동작구","0.0072","0.0884","0.33","0.0027","38","26"
"202307101500","서대문구","0.0082","0.0932","0.28","0.0029","27","16"
"202307101500","강남구","0.0156","0.0879","0.42","0.0029","43","25"
"202307101500","영등포구","0.009","0.0874","0.36","0.0025","31","23"
"202307101500","송파구","0.0136","0.0949","0.49","0.0026","44","24"
"202307101500","성북구","0.0121","0.0851","0.39","0.0029","","29"
"202307101500","중구","0.0146","0.0823","0.39","0.0026","25","21"
"202307101500","광진구","0.0127","0.0869","0.41","0.003","34","21"
"202307101500","관악구","0.0082","0.0895","0.36","0.0036","41","20"
"202307101500","성동구","0.0157","0.0932","0.39","0.0027","39","35"
"202307101500","강북구","0.0087","0.0971","0.38","0.0028","35","22"
"202307101500","강동구","0.013","0.0749","0.41","0.0022","35","22"
"202307101500","도봉구","0.0079","0.0933","0.35","0.0026","29","24"
"202307101500","마포구","0.009","0.0958","0.32","0.0031","28","19"
"202307101500","금천구","0.0098","0.0753","0.34","0.003","38","29"
"202307101500","종로구","0.0133","0.0918","0.45","0.0029","33","23"
"202307101500","노원구","0.0124","0.091","0.41","0.002","39","32"
"202307101400","노원구","0.0111","0.0822","0.42","0.0021","28","18"
"202307101400","동대문구","0.0155","0.0733","0.46","0.0029","36","23"
"202307101400","성동구","0.0151","0.0798","0.39","0.0031","31","23"
"202307101400","마포구","0.011","0.0919","0.35","0.0026","34","23"
"202307101400","금천구","0.0099","0.0755","0.47","0.0025","37","24"
"202307101400","성북구","0.0173","0.07","0.47","0.0027","","26"
"202307101400","강동구","0.0113","0.0617","0.38","0.0023","30","19"
"202307101400","양천구","","","","","",""
"202307101400","서초구","","","","","",""
"202307101400","영등포구","0.0097","0.0824","0.39","0.0024","32","22"
"202307101400","도봉구","0.0097","0.0801","0.43","0.0023","25","21"
"202307101400","동작구","0.0089","0.0882","0.37","0.0023","36","25"
"202307101400","용산구","0.0166","0.0888","0.44","0.0026","42","29"
"202307101400","중랑구","0.0172","0.0762","0.38","0.0021","30","22"
"202307101400","강남구","0.0201","0.0685","0.43","0.0026","47","23"
"202307101400","광진구","0.0118","0.0724","0.37","0.0028","30","20"
"202307101400","종로구","0.0162","0.0772","0.48","0.003","29","18"
"202307101400","서대문구","0.0111","0.09","0.35","0.0025","28","24"
"202307101400","송파구","0.0155","0.0823","0.42","0.0025","37","24"
"202307101400","관악구","0.009","0.0893","0.44","0.0026","40","25"
"202307101400","은평구","0.013","0.0674","0.58","0.0026","30","27"
"202307101400","구로구","0.0059","0.0712","0.3","0.0024","37","19"
"202307101400","중구","0.0155","0.078","0.42","0.0027","24","18"
"202307101400","강서구","0.0085","0.0896","0.42","0.0028","34","23"
"202307101400","강북구","0.0127","0.0878","0.44","0.0023","29","19"
"202307101300","종로구","0.0192","0.0532","0.5","0.0028","26","11"
"202307101300","노원구","0.0098","0.065","0.4","0.0018","21","17"
"202307101300","영등포구","0.0144","0.0778","0.43","0.0027","36","25"
"202307101300","강서구","0.0108","0.085","0.43","0.0025","35","23"
"202307101300","광진구","0.015","0.0508","0.35","0.0028","25","11"
"202307101300","강남구","0.022","0.0493","0.43","0.0024","40","22"
"202307101300","성북구","0.0149","0.054","0.47","0.0026","14","14"
"202307101300","강동구","0.0082","0.0477","0.34","0.0025","28","17"
"202307101300","서대문구","0.0171","0.0604","0.45","0.0024","25","15"
"202307101300","금천구","0.0122","0.0684","0.45","0.0027","35","26"
"202307101300","동대문구","0.0155","0.0516","0.46","0.0028","26","13"
"202307101300","중구","0.0243","0.0445","0.53","0.0027","25","22"
"202307101300","마포구","0.0154","0.0789","0.4","0.0028","35","26"
"202307101300","관악구","0.0115","0.0805","0.44","0.0026","42","25"
"202307101300","성동구","0.0167","0.053","0.39","0.0025","31","20"
"202307101300","서초구","0.024","0.0491","0.44","0.0028","35","16"
"202307101300","송파구","0.016","0.063","0.42","0.002","34",""
"202307101300","도봉구","0.0103","0.0593","0.42","0.0023","14","12"
"202307101300","구로구","","","","","",""
"202307101300","양천구","","","","","",""
"202307101300","강북구","0.015","0.0643","0.44","0.0023","19","11"
"202307101300","은평구","0.0148","0.0489","0.67","0.0026","28","21"
"202307101300","중랑구","0.0185","0.0535","0.37","0.0022","23","16"
"202307101300","용산구","0.0346","0.0467","0.51","0.0032","40",""
"202307101300","동작구","0.0098","0.0767","0.34","0.0026","32","22"
"202307101200","강북구","0.0185","0.0473","0.45","0.0024","15","6"
"202307101200","용산구","0.0435","0.0298","0.5","0.0035","27","18"
"202307101200","노원구","0.0096","0.0561","0.37","0.0018","8",""
"202307101200","구로구","","","","","",""
"202307101200","송파구","0.0172","0.0439","0.46","0.002","29","17"
"202307101200","서초구","0.0261","0.0406","0.43","0.0028","28","11"
"202307101200","중랑구","0.0218","0.042","0.38","0.0025","16","8"
"202307101200","광진구","0.0195","0.0383","0.34","0.0026","20","9"
"202307101200","관악구","0.0112","0.0709","0.44","0.0024","36","23"
"202307101200","동대문구","0.0212","0.0381","0.48","0.003","20","10"
"202307101200","은평구","0.0155","0.0384","0.66","0.0026","19","17"
"202307101200","양천구","","","","","",""
"202307101200","영등포구","0.016","0.0623","0.47","0.0025","31","20"
"202307101200","성북구","0.0214","0.0387","0.48","0.0026","12","7"
"202307101200","중구","0.0267","0.0409","0.57","0.0023","21","15"
"202307101200","강동구","0.0102","0.035","0.34","0.0024","22","12"
"202307101200","강서구","0.0108","0.0744","0.45","0.0025","34","23"
"202307101200","성동구","0.0167","0.0479","0.39","0.002","26","17"
"202307101200","도봉구","0.0116","0.0478","0.41","0.0023","10","7"
"202307101200","금천구","0.0144","0.0537","0.47","0.0027","39","25"
"202307101200","종로구","0.0254","0.0385","0.5","0.0028","18","10"
"202307101200","서대문구","0.0185","0.0491","0.46","0.0024","20","13"
"202307101200","동작구","0.0151","0.0538","0.38","0.0022","34","21"
"202307101200","마포구","0.0179","0.0613","0.41","0.0025","33","19"
"202307101200","강남구","0.0176","0.0457","0.44","0.0027","32","19"
"202307101100","중구","0.0253","0.037","0.48","0.0022","14","9"
"202307101100","성북구","0.0255","0.0303","0.5","0.0027","11","9"
"202307101100","강동구","0.0093","0.0397","0.33","0.0023","11","6"
"202307101100","강북구","0.0168","0.0418","0.44","0.0022","14","5"
"202307101100","양천구","","","","","",""
"202307101100","은평구","0.0163","0.032","0.66","0.0026","14","16"
"202307101100","마포구","0.0212","0.0477","0.44","0.0029","25","16"
"202307101100","종로구","0.0194","0.0443","0.48","0.0028","14","6"
"202307101100","강남구","0.0175","0.0397","0.41","0.0025","17","8"
"202307101100","동작구","0.0128","0.0496","0.37","0.0022","24","17"
"202307101100","서대문구","0.0177","0.0441","0.44","0.0024","16","6"
"202307101100","용산구","0.0356","0.0326","0.49","0.0031","31","20"
"202307101100","관악구","0.0121","0.0586","0.45","0.0026","34","19"
"202307101100","광진구","0.0207","0.0361","0.36","0.0027","15","5"
"202307101100","서초구","0.0208","0.0421","0.43","0.0028","22","7"
"202307101100","송파구","0.02","0.041","0.45","0.0021","27","8"
"202307101100","중랑구","0.0231","0.041","0.37","0.0025","11","3"
"202307101100","동대문구","0.0229","0.0366","0.47","0.0028","18","4"
"202307101100","구로구","0.013","0.0474","0.35","0.002","27","18"
"202307101100","도봉구","0.0162","0.0404","0.43","0.0022","9","6"
"202307101100","성동구","0.0162","0.0456","0.37","0.0023","14","6"
"202307101100","노원구","0.0116","0.05","0.38","0.002","7","1"
"202307101100","영등포구","0.0284","0.0368","0.51","0.0023","28","13"
"202307101100","강서구","0.0145","0.0575","0.49","0.0026","28","19"
"202307101100","금천구","0.0173","0.0436","0.44","0.0026","33","17"
"202307101000","성동구","0.0258","0.0366","0.39","0.0025","14","10"
"202307101000","중랑구","0.0271","0.0328","0.36","0.0021","10","4"
"202307101000","강남구","0.0237","0.0346","0.45","0.0027","15","8"
"202307101000","중구","0.0385","0.0235","0.6","0.0024","17","11"
"202307101000","강동구","0.0127","0.0342","0.34","0.0021","10","4"
"202307101000","종로구","0.0273","0.0355","0.51","0.0028","13","8"
"202307101000","강북구","0.0167","0.0399","0.43","0.0021","15","7"
"202307101000","은평구","0.0205","0.024","0.73","0.0026","23","19"
"202307101000","강서구","0.0247","0.0419","0.56","0.0025","29",""
"202307101000","용산구","0.0356","0.0321","0.54","0.0028","26","17"
"202307101000","관악구","0.0167","0.0471","0.46","0.0022","29","17"
"202307101000","영등포구","0.0372","0.0254","0.56","0.0021","26","16"
"202307101000","광진구","0.0333","0.0223","0.39","0.0027","12","5"
"202307101000","양천구","0.0249","0.0336","0.55","0.0022","33","22"
"202307101000","구로구","0.0115","0.0451","0.35","0.0019","27","20"
"202307101000","송파구","0.0235","0.0395","0.42","0.0022","18","9"
"202307101000","금천구","0.0149","0.0422","0.44","0.003","29","17"
"202307101000","성북구","0.029","0.0277","0.51","0.0026","11","9"
"202307101000","노원구","0.0159","0.0421","0.4","0.0021","12","6"
"202307101000","도봉구","0.0167","0.0374","0.41","0.0023","7","9"
"202307101000","서초구","0.0321","0.0322","0.45","0.0028","29","9"
"202307101000","동대문구","0.0277","0.0321","0.48","0.0029","17","9"
"202307101000","서대문구","0.0227","0.0342","0.49","0.0023","16","8"
"202307101000","동작구","0.0156","0.0459","0.37","0.0022","22","14"
"202307101000","마포구","0.0302","0.03","0.49","0.0021","25","17"
"202307100900","양천구","0.0313","0.0251","0.57","0.0022","26","16"
"202307100900","서초구","0.0493","0.0154","0.52","0.0028","30","14"
"202307100900","구로구","0.0209","0.0345","0.41","0.0019","22","17"
"202307100900","도봉구","0.0196","0.0294","0.47","0.0022","19","9"
"202307100900","동대문구","0.0305","0.0288","0.52","0.0029","20","11"
"202307100900","성북구","0.0311","0.0284","0.5","0.0026","15","12"
"202307100900","마포구","0.0328","0.0286","0.51","0.0028","21","14"
"202307100900","강남구","0.0353","0.0254","0.45","0.0028","17","10"
"202307100900","중구","0.0414","0.0182","0.58","0.0024","22","16"
"202307100900","중랑구","0.0214","0.0406","0.37","0.0021","13","6"
"202307100900","송파구","0.031","0.0303","0.46","0.0027","22","17"
"202307100900","노원구","0.0194","0.0396","0.44","0.0019","20","13"
"202307100900","금천구","0.017","0.0375","0.48","0.0029","27","20"
"202307100900","관악구","0.0202","0.0428","0.51","0.0025","31","22"
"202307100900","은평구","0.016","0.0269","0.66","0.0027","21","15"
"202307100900","강북구","0.0152","0.0376","0.45","0.002","24","14"
"202307100900","동작구","0.0245","0.0328","0.41","0.0023","33","19"
"202307100900","광진구","0.026","0.0324","0.36","0.0026","12","6"
"202307100900","영등포구","0.0468","0.0167","0.6","0.0023","27","19"
"202307100900","용산구","0.0401","0.021","0.54","0.003","23","14"
"202307100900","종로구","0.0325","0.0282","0.55","0.0025","22","11"
"202307100900","강동구","0.0226","0.0264","0.4","0.0022","12","4"
"202307100900","강서구","0.0333","0.0292","0.68","0.0025","22","14"
"202307100900","서대문구","0.0186","0.0397","0.46","0.0024","19","8"
"202307100900","성동구","0.0292","0.0326","0.45","0.0028","16","11"
"202307100800","강북구","0.0102","0.0333","0.45","0.0021","24","13"
"202307100800","금천구","0.015","0.0431","0.48","0.003","39","24"
"202307100800","구로구","0.0253","0.0295","0.4","0.0019","10","9"
"202307100800","서대문구","0.0239","0.0296","0.44","0.0023","13","5"
"202307100800","성북구","0.0333","0.0259","0.53","0.0026","14","14"
"202307100800","광진구","0.025","0.0372","0.34","0.0026","13","7"
"202307100800","양천구","0.0264","0.0316","0.52","0.0024","19","13"
"202307100800","마포구","0.0273","0.0408","0.41","0.0026","20","13"
