"msrdt_de","msrrgn_cd","msrrgn_nm","msradm","msrste_nm","pm10","o3","no2","co","so2"
"20201017","102","동북권","111162","정릉로","0","0.013","0.041","0.6","0.003"
"20201017","999","기타","555552","남산","0","0","0","0","0"
"20201017","102","동북권","111277","화랑로","0","0.011","0.035","0.7","0.002"
"20201017","102","동북권","111276","강변북로","31","0.014","0.032","0.7","0.004"
"20201017","999","기타","555555","행주","0","0","0","0","0"
"20201017","100","도심권","111122","한강대로","32","0.014","0.032","0.7","0.004"
"20201017","999","기타","555556","세곡","0","0","0","0","0"
"20201017","103","서남권","111242","동작대로","0","0.013","0.045","0.7","0.003"
"20201017","102","동북권","111154","홍릉로","30","0.015","0.03","0.6","0.003"
"20201017","104","동남권","111263","도산대로","39","0.013","0.032","0.9","0.003"
"20201017","104","동남권","111156","천호대로","35","0.012","0.036","0.7","0.003"
"20201017","103","서남권","111545","시흥대로","32","0.014","0.045","0.8","0.004"
"20201017","100","도심권","111124","청계천로","40","0.018","0.033","0.7","0.004"
"20201017","103","서남권","111213","공항대로","0","0.017","0.03","0.6","0.003"
"20201017","999","기타","555554","관악산","21","0.042","0.015","0.5","0.003"
"20201017","108","입체","111192","자연사박물관","0","0","0","0","0"
"20201016","100","도심권","111155","종로","37","0.006","0.034","0.6","0.005"
"20201016","999","기타","555553","북한산","25","0.021","0.014","0.4","0.002"
"20201016","102","동북권","111162","정릉로","0","0.005","0.051","0.7","0.003"
"20201016","999","기타","555556","세곡","0","0","0","0","0"
"20201016","100","도심권","111122","한강대로","38","0.007","0.044","0.7","0.004"
"20201016","108","입체","111192","자연사박물관","0","0","0","0","0"
"20201016","102","동북권","111276","강변북로","34","0.005","0.039","0.7","0.004"
"20201016","103","서남권","111232","영등포로","44","0.009","0.052","0.7","0.004"
"20201016","999","기타","555550","궁동","34","0.006","0.037","0.5","0.003"
"20201016","101","서북권","111202","신촌로","42","0.005","0.046","0.8","0.004"
"20201016","108","입체","111143","서울숲","0","0","0","0","0"
"20201016","104","동남권","111278","강남대로","44","0.003","0.046","0.9","0.004"
"20201016","999","기타","555554","관악산","32","0.038","0.018","0.5","0.003"
"20201016","103","서남권","111213","공항대로","0","0.006","0.041","0.6","0.003"
"20201016","100","도심권","111124","청계천로","44","0.005","0.047","0.8","0.004"
"20201016","104","동남권","111263","도산대로","43","0.003","0.044","0.9","0.004"
"20201016","103","서남권","111545","시흥대로","40","0.004","0.057","0.8","0.004"
"20201016","104","동남권","111156","천호대로","44","0.003","0.044","0.7","0.003"
"20201016","108","입체","111200","마포아트센터","0","0","0","0","0"
"20201016","108","입체","111272","올림픽공원","31","0.005","0.035","0.2","0.002"
"20201016","999","기타","555555","행주","0","0","0","0","0"
"20201016","102","동북권","111154","홍릉로","34","0.004","0.043","0.6","0.003"
"20201016","102","동북권","111277","화랑로","0","0.003","0.048","0.7","0.003"
"20201016","103","서남권","111242","동작대로","0","0.004","0.053","0.7","0.003"
"20201016","999","기타","555552","남산","0","0","0","0","0"
"20201015","103","서남권","111213","공항대로","0","0.008","0.046","0.5","0.003"
"20201015","108","입체","111272","올림픽공원","27","0.042","0.034","0.3","0.004"
"20201015","100","도심권","111122","한강대로","37","0.013","0.03","0.5","0.003"
"20201015","999","기타","555552","남산","0","0","0","0","0"
"20201015","104","동남권","111156","천호대로","45","0.01","0.036","0.6","0.003"
"20201015","999","기타","555556","세곡","0","0","0","0","0"
"20201015","102","동북권","111154","홍릉로","31","0.014","0.029","0.4","0.003"
"20201015","103","서남권","111545","시흥대로","30","0.011","0.044","0.6","0.004"
"20201015","103","서남권","111232","영등포로","32","0.011","0.027","0.4","0.003"
"20201015","100","도심권","111155","종로","35","0.015","0.022","0.4","0.003"
"20201015","103","서남권","111242","동작대로","0","0.005","0.06","0.7","0.003"
"20201015","100","도심권","111124","청계천로","41","0.015","0.032","0.6","0.003"
"20201015","108","입체","111192","자연사박물관","0","0","0","0","0"
"20201015","999","기타","555550","궁동","28","0.014","0.024","0.3","0.003"
"20201015","108","입체","111200","마포아트센터","0","0","0","0","0"
"20201015","101","서북권","111202","신촌로","36","0.01","0.034","0.6","0.004"
"20201015","102","동북권","111162","정릉로","0","0.005","0.061","0.7","0.003"
"20201015","102","동북권","111276","강변북로","31","0.013","0.03","0.5","0.004"
"20201015","999","기타","555554","관악산","28","0.027","0.02","0.5","0.003"
"20201015","999","기타","555555","행주","0","0","0","0","0"
"20201015","108","입체","111143","서울숲","0","0","0","0","0"
"20201015","102","동북권","111277","화랑로","0","0.009","0.058","0.6","0.002"
"20201015","999","기타","555553","북한산","21","0.027","0.007","0.3","0.002"
"20201015","104","동남권","111263","도산대로","40","0.011","0.031","0.7","0.004"
"20201015","104","동남권","111278","강남대로","40","0.008","0.036","0.7","0.004"
"20201014","102","동북권","111276","강변북로","31","0.01","0.032","0.6","0.004"
"20201014","100","도심권","111155","종로","35","0.018","0.023","0.5","0.003"
"20201014","999","기타","555556","세곡","0","0","0","0","0"
"20201014","103","서남권","111242","동작대로","0","0","0","0","0"
"20201014","100","도심권","111122","한강대로","37","0.012","0.035","0.7","0.004"
"20201014","104","동남권","111263","도산대로","40","0.009","0.034","0.9","0.004"
"20201014","103","서남권","111213","공항대로","0","0","0","0","0"
"20201014","999","기타","555555","행주","0","0","0","0","0"
"20201014","103","서남권","111545","시흥대로","34","0.014","0.041","0.7","0.005"
"20201014","108","입체","111200","마포아트센터","0","0","0","0","0"
"20201014","104","동남권","111156","천호대로","40","0.022","0.028","0.5","0.003"
"20201014","999","기타","555553","북한산","24","0.027","0.012","0.3","0.002"
"20201014","102","동북권","111162","정릉로","0","0","0","0","0"
"20201014","999","기타","555552","남산","0","0","0","0","0"
"20201014","102","동북권","111154","홍릉로","31","0.013","0.03","0.5","0.003"
"20201014","108","입체","111272","올림픽공원","0","0","0","0","0"
"20201014","103","서남권","111232","영등포로","37","0.012","0.04","0.7","0.004"
"20201014","999","기타","555550","궁동","31","0.018","0.022","0.4","0.003"
"20201014","100","도심권","111124","청계천로","38","0.028","0.018","0.5","0.003"
"20201014","999","기타","555554","관악산","31","0.039","0.015","0.5","0.004"
"20201014","102","동북권","111277","화랑로","0","0","0","0","0"
"20201014","101","서북권","111202","신촌로","40","0.008","0.043","0.6","0.004"
"20201014","108","입체","111143","서울숲","0","0","0","0","0"
"20201014","108","입체","111192","자연사박물관","0","0","0","0","0"
"20201014","104","동남권","111278","강남대로","35","0.01","0.036","0.8","0.004"
"20201013","103","서남권","111232","영등포로","27","0.015","0.032","0.5","0.003"
"20201013","103","서남권","111213","공항대로","0","0","0","0","0"
"20201013","100","도심권","111122","한강대로","28","0.019","0.023","0.5","0.003"
"20201013","104","동남권","111278","강남대로","27","0.01","0.032","0.8","0.004"
"20201013","999","기타","555550","궁동","28","0.023","0.019","0.4","0.002"
"20201013","108","입체","111143","서울숲","20","0.012","0.018","0.3","0.003"
"20201013","999","기타","555555","행주","0","0","0","0","0"
"20201013","104","동남권","111263","도산대로","30","0.014","0.027","0.7","0.004"
"20201013","108","입체","111200","마포아트센터","0","0","0","0","0"
"20201013","102","동북권","111154","홍릉로","26","0.016","0.027","0.5","0.003"
"20201013","103","서남권","111242","동작대로","0","0","0","0","0"
"20201013","999","기타","555553","북한산","15","0.03","0.005","0.2","0.002"
"20201013","102","동북권","111162","정릉로","0","0","0","0","0"
"20201013","102","동북권","111276","강변북로","22","0.018","0.025","0.5","0.004"
"20201013","100","도심권","111155","종로","28","0.022","0.016","0.4","0.003"
"20201013","108","입체","111272","올림픽공원","0","0","0","0","0"
"20201013","999","기타","555552","남산","19","0.029","0.012","0.2","0.003"
"20201013","103","서남권","111545","시흥대로","29","0.015","0.039","0.6","0.004"
"20201013","101","서북권","111202","신촌로","32","0.015","0.037","0.4","0.003"
"20201013","999","기타","555554","관악산","24","0.032","0.014","0.4","0.003"
"20201013","100","도심권","111124","청계천로","28","0.015","0.021","0.5","0.003"
"20201013","102","동북권","111277","화랑로","0","0","0","0","0"
"20201013","108","입체","111192","자연사박물관","0","0","0","0","0"
"20201013","999","기타","555556","세곡","0","0.009","0","0.4","0.001"
"20201013","104","동남권","111156","천호대로","34","0.007","0.035","0.6","0.003"
"20201012","102","동북권","111277","화랑로","0","0","0","0","0"
"20201012","100","도심권","111122","한강대로","39","0.02","0.03","0.6","0.003"
"20201012","101","서북권","111202","신촌로","40","0.014","0.045","0.5","0.003"
"20201012","104","동남권","111156","천호대로","40","0.017","0.034","0.6","0.003"
"20201012","999","기타","555552","남산","33","0.031","0.021","0.4","0.003"
"20201012","103","서남권","111213","공항대로","0","0","0","0","0"
"20201012","999","기타","555555","행주","0","0","0","0","0"
"20201012","100","도심권","111155","종로","37","0.02","0.025","0.5","0.003"
"20201012","100","도심권","111124","청계천로","41","0.019","0.028","0.7","0.004"
"20201012","102","동북권","111162","정릉로","0","0","0","0","0"
"20201012","999","기타","555554","관악산","38","0.044","0.015","0.5","0.004"
"20201012","103","서남권","111232","영등포로","39","0.015","0.041","0.6","0.004"
"20201012","999","기타","555550","궁동","35","0.004","0.027","0.6","0.003"
"20201012","999","기타","555553","북한산","31","0.035","0.008","0.3","0.002"
"20201012","999","기타","555556","세곡","0","0.005","0","0.4","0.001"
"20201012","108","입체","111272","올림픽공원","0","0","0","0","0"
"20201012","103","서남권","111545","시흥대로","39","0.017","0.042","0.7","0.004"
"20201012","103","서남권","111242","동작대로","0","0","0","0","0"
"20201012","108","입체","111200","마포아트센터","28","0.018","0.028","0.3","0.003"
"20201012","102","동북권","111154","홍릉로","34","0.017","0.03","0.5","0.003"
"20201012","108","입체","111192","자연사박물관","34","0.022","0.021","0.4","0.006"
"20201012","104","동남권","111263","도산대로","45","0.013","0.034","0.9","0.003"
"20201012","102","동북권","111276","강변북로","34","0.012","0.035","0.7","0.004"
"20201012","104","동남권","111278","강남대로","39","0.011","0.036","0.9","0.003"
"20201012","108","입체","111143","서울숲","30","0.013","0.02","0.4","0.004"
"20201011","999","기타","555555","행주","0","0","0","0","0"
"20201011","108","입체","111272","올림픽공원","0","0","0","0","0"
"20201011","103","서남권","111242","동작대로","0","0","0","0","0"
"20201011","102","동북권","111154","홍릉로","21","0.025","0.02","0.4","0.003"
"20201011","999","기타","555552","남산","18","0.035","0.014","0.3","0.002"
"20201011","103","서남권","111545","시흥대로","25","0.016","0.036","0.6","0.003"
"20201011","104","동남권","111156","천호대로","24","0.021","0.023","0.4","0.002"
"20201011","108","입체","111200","마포아트센터","20","0.037","0.015","0.2","0.003"
"20201011","104","동남권","111263","도산대로","24","0.021","0.021","0.7","0.003"
"20201011","101","서북권","111202","신촌로","25","0.027","0.027","0.4","0.003"
"20201011","108","입체","111143","서울숲","21","0.018","0.011","0.3","0.003"
"20201011","102","동북권","111276","강변북로","16","0.026","0.019","0.5","0.004"
"20201011","999","기타","555554","관악산","19","0.04","0.009","0.4","0.003"
"20201011","999","기타","555550","궁동","23","0.025","0.016","0.3","0.002"
